éplucher_verb	esclofollar_verb
carbonaro_propernoun	carbonaro_propernoun
benali_propernoun	benali_propernoun
retouche_noun	retoc_noun
bazinet_propernoun	bazinet_propernoun
nuncupation_noun	nuncupació_noun
marr_propernoun	marr_propernoun
von-großheim_propernoun	von-großheim_propernoun
lersundi_propernoun	lersundi_propernoun
fantasmer_verb	fantasiejar_verb
préemption_noun	preempció_noun
randonnée_noun	caminada_noun
olinda_propernoun	olinda_propernoun
granitique_adjective	granític_adjective
basse-égypte_propernoun	baix-egipte_propernoun
bufí_propernoun	bufí_propernoun
tourbeux_adjective	torbós_adjective
controversé_adjective	polèmic_adjective
simonie_noun	simonia_noun
bascio_propernoun	bascio_propernoun
pané_propernoun	pané_propernoun
chatigny_propernoun	chatigny_propernoun
elum_propernoun	elum_propernoun
lewis-hamilton_propernoun	lewis-hamilton_propernoun
dot_propernoun	dot_propernoun
rais_propernoun	rais_propernoun
català_propernoun	català_propernoun
con_adjective	estúpid_adjective
serroukh_propernoun	serroukh_propernoun
debian-lenny_propernoun	debian-lenny_propernoun
amaurose_noun	amaurosi_noun
culubret_propernoun	culubret_propernoun
nausée_noun	nàusea_noun
piquer_verb	punxar_verb
masticatoire_noun	masticatori_noun
alaire_adjective	alar_adjective
lancaster_propernoun	lancaster_propernoun
celui-là_determiner	aquell_determiner
celui-là_demonstrativepronoun	aquell_demonstrativepronoun
virtuosisme_noun	virtuosisme_noun
grande-fête_noun	festa-major_noun
gripp_propernoun	gripp_propernoun
alphabète_noun	alfabet_noun
maclé_adjective	maclat_adjective
recife_propernoun	recife_propernoun
vampirique_adjective	vampíric_adjective
alizarine_noun	alitzarina_noun
invalidement_adverb	invàlidament_adverb
capital_adjective	capital_adjective
équilibriste_noun	equilibrista_noun
certitude_noun	certesa_noun
isidori_propernoun	isidori_propernoun
anticommunisme_noun	anticomunisme_noun
opportuniste_noun	oportunista_noun
maquiller_verb	maquillar_verb
cardiographie_noun	cardiografia_noun
kingston_propernoun	kingston_propernoun
créationnisme_noun	creacionisme_noun
énigmatiquement_adverb	enigmàticament_adverb
giroux_propernoun	giroux_propernoun
tordre_verb	torçar_verb
didier_propernoun	didier_propernoun
petrarca_propernoun	petrarca_propernoun
persan_noun	persa_noun
epifani_propernoun	epifani_propernoun
hipabia_propernoun	hipabia_propernoun
saliera_propernoun	saliera_propernoun
mihalcea_propernoun	mihalcea_propernoun
giraldo_propernoun	giraldo_propernoun
horta-de-sant-joan_propernoun	horta-de-sant-joan_propernoun
congédier_verb	despatxar_verb
vinci_propernoun	vinci_propernoun
dopant_noun	dopant_noun
burns_propernoun	burns_propernoun
leber_propernoun	leber_propernoun
dipaola_propernoun	dipaola_propernoun
grenade_noun	granada_noun
logarithmique_adjective	logarítmic_adjective
palissade_noun	estacada_noun
synthétique_adjective	sintètic_adjective
suzette_propernoun	suzette_propernoun
becerro_propernoun	becerro_propernoun
modena_propernoun	modena_propernoun
deianiva_propernoun	deianiva_propernoun
inquiéter_verb	inquietar_verb
caelles_propernoun	caelles_propernoun
round_noun	assalt_noun
stephane_propernoun	stephane_propernoun
nihilisme_noun	nihilisme_noun
consolidable_adjective	consolidable_adjective
ramponi_propernoun	ramponi_propernoun
valoir-la-peine_verb	valer-la-pena_verb
gomis_propernoun	gomis_propernoun
policier_noun	mosso-d'esquadra_noun
alstom_propernoun	alstom_propernoun
malvano_propernoun	malvano_propernoun
suau_propernoun	suau_propernoun
uraninite_noun	uraninita_noun
bouchon_noun	tap_noun
sot_adjective	ximple_adjective
torse_noun	tors_noun
samper_propernoun	samper_propernoun
meurtrière_noun	tronera_noun
martyr_noun	màrtir_noun
coiteux_propernoun	coiteux_propernoun
quatuor-à-cordes_noun	quartet-de-corda_noun
indiscutablement_adverb	indiscutiblement_adverb
crick_propernoun	crick_propernoun
shelley_propernoun	shelley_propernoun
arsenite_noun	arsenita_noun
procréation_noun	procreació_noun
iturraspe_propernoun	iturraspe_propernoun
administrateur_adjective	administrador_adjective
charlemagne_propernoun	carlemany_propernoun
sélectionner_verb	seleccionar_verb
agression_noun	agressió_noun
flatteur_noun	llagoter_noun
bouclier_noun	escut_noun
enrouler_verb	enrotllar_verb
ostrogotique_adjective	ostrogòtic_adjective
boadella-i-les-escaules_propernoun	boadella-i-les-escaules_propernoun
sulfanilique_adjective	sulfanílic_adjective
zurita_propernoun	zurita_propernoun
décanat_noun	deganat_noun
mire_noun	mira_noun
bufali_propernoun	bufali_propernoun
disette_noun	fam_noun
lydie_propernoun	lídia_propernoun
hoyos_propernoun	hoyos_propernoun
coello_propernoun	coello_propernoun
jaser_verb	xafardejar_verb
incurvation_noun	incurvació_noun
dérision_noun	derisió_noun
famicom_propernoun	famicom_propernoun
aixa_propernoun	aixa_propernoun
emmalee_propernoun	emmalee_propernoun
doré_propernoun	doré_propernoun
leipheimer_propernoun	leipheimer_propernoun
hossana_propernoun	hossana_propernoun
banc-de-sable_noun	arenal_noun
holman_propernoun	holman_propernoun
antiparasitaire_adjective	antiparasitari_adjective
aérosolthérapie_noun	aerosolteràpia_noun
carte-de-noël_noun	nadala_noun
superordinateur_noun	supercomputador_noun
aranalde_propernoun	aranalde_propernoun
enfuir_verb	escapar_verb
au-bas-mot_adverb	pel-cap-baix_adverb
raggi_propernoun	raggi_propernoun
désintoxication_noun	desintoxicació_noun
ampère_propernoun	ampère_propernoun
abstentionnisme_noun	abstencionisme_noun
battre_verb	bategar_verb
laitier_adjective	lacti_adjective
verona_propernoun	verona_propernoun
désert_adjective	desert_adjective
parler_verb	enraonar_verb
vico_propernoun	vico_propernoun
unanime_adjective	unànime_adjective
amphibie_noun	amfibi_noun
mutti_propernoun	mutti_propernoun
urús_propernoun	urús_propernoun
revivre_verb	reviure_verb
anovulatoire_adjective	anovulatori_adjective
monométalliste_noun	monometal·lista_noun
combattif_adjective	combatiu_adjective
lavictoire_propernoun	lavictoire_propernoun
cour_noun	tribunal_noun
romancer_verb	novel·lar_verb
llanera_propernoun	llanera_propernoun
invisiblement_adverb	invisiblement_adverb
princess_propernoun	princess_propernoun
scythe_adjective	escita_adjective
rengifo_propernoun	rengifo_propernoun
margry_propernoun	margry_propernoun
courant_adjective	corrent_adjective
concerté_adjective	concertat_adjective
massip_propernoun	massip_propernoun
fantassin_noun	soldat-d'infanteria_noun
biridiana_propernoun	biridiana_propernoun
olmedo_propernoun	olmedo_propernoun
autodrome_noun	autòdrom_noun
dysorthographie_noun	disortografia_noun
à-moto_adverb	amb-moto_adverb
vilaregut_propernoun	vilaregut_propernoun
campisi_propernoun	campisi_propernoun
membrado_propernoun	membrado_propernoun
abnégation_noun	abnegació_noun
venera_propernoun	venera_propernoun
olympiade_noun	olimpíada_noun
abattant_noun	batent_noun
carboxylique_adjective	carboxílic_adjective
cierra_propernoun	cierra_propernoun
crétinisme_noun	cretinisme_noun
anglomane_noun	anglòman_noun
soulagement_noun	alleugeriment_noun
arranburu_propernoun	arranburu_propernoun
reconstructif_adjective	reconstructiu_adjective
bogue_noun	error_noun
faire-emplette_verb	comprar_verb
assignable_adjective	assignable_adjective
pas-du-tout_adverb	ni-gens-ni-gota_adverb
benamina_propernoun	benamina_propernoun
porche_noun	porxada_noun
piscivore_adjective	piscívor_adjective
ansotegi_propernoun	ansotegi_propernoun
sans-coordination_adjective	descoordinat_adjective
computer_verb	computar_verb
embarquer_verb	embarcar_verb
corazón_propernoun	corazón_propernoun
androgynie_noun	androgínia_noun
praxila_propernoun	praxila_propernoun
eufemi_propernoun	eufemi_propernoun
retenir-son-souffle_verb	aguantar-la-respiració_verb
détérioration_noun	deteriorament_noun
archéologue_noun	arqueòleg_noun
cristea_propernoun	cristea_propernoun
travailliste_adjective	obrerista_adjective
tricorne_noun	tricorni_noun
gnaga_propernoun	gnaga_propernoun
intifada_propernoun	intifada_propernoun
racero_propernoun	racero_propernoun
surcroît_noun	escreix_noun
louer_verb	arrendar_verb
aguado_propernoun	aguado_propernoun
secrétariat_noun	secretariat_noun
ayza_propernoun	ayza_propernoun
alberto_propernoun	alberto_propernoun
agenouiller_verb	agenollar_verb
évolutionnisme_noun	evolucionisme_noun
paléo-anthropologue_noun	paleoantropòleg_noun
potomanie_noun	potomania_noun
dazéas_propernoun	dazéas_propernoun
à-l'exception-de_preposition	excepte_preposition
vipérin_adjective	viperí_adjective
graffer_verb	pintar-grafits_verb
célèbre_adjective	famós_adjective
rachidien_adjective	raquidi_adjective
électrostriction_noun	electrostricció_noun
magrané_propernoun	magrané_propernoun
prat-de-comte_propernoun	prat-de-comte_propernoun
doux_adjective	suau_adjective
turkmène_adjective	turcman_adjective
autoriser_verb	facultar_verb
clarté_noun	claror_noun
quach_propernoun	quach_propernoun
diabétique_adjective	diabètic_adjective
buisan_propernoun	buisan_propernoun
rotondi_propernoun	rotondi_propernoun
campus-per-la-pau_propernoun	campus-per-la-pau_propernoun
hydrogéner_verb	hidrogenar_verb
seat_propernoun	seat_propernoun
quatre-cent_numeral	quatre-cents_numeral
o'brien_propernoun	o'brien_propernoun
dedans_adverb	dintre_adverb
parenti_propernoun	parenti_propernoun
courson_propernoun	courson_propernoun
kfc_propernoun	kfc_propernoun
damnation_noun	damnació_noun
guy_propernoun	guy_propernoun
vrombir_verb	bramar_verb
amortir_verb	amortir_verb
alexe_propernoun	alexe_propernoun
auréoler_verb	aureolar_verb
holistique_adjective	holístic_adjective
dania_propernoun	dania_propernoun
enivrer_verb	emborratxar_verb
éminent_adjective	eminent_adjective
chorologie_noun	corologia_noun
marcelo_propernoun	marcelo_propernoun
de-la-rosa_propernoun	de-la-rosa_propernoun
impérialiste_adjective	imperialista_adjective
abbondanza_propernoun	abbondanza_propernoun
accélérine_noun	accelerina_noun
anticonformisme_noun	inconformisme_noun
chabran_propernoun	chabran_propernoun
décaler_verb	decalar_verb
quittance_noun	rebut_noun
drap_noun	drap_noun
job_propernoun	job_propernoun
plutôt_adverb	més-aviat_adverb
schittulli_propernoun	schittulli_propernoun
scajola_propernoun	scajola_propernoun
marcia_propernoun	marcia_propernoun
biogénique_adjective	biogènic_adjective
tarif_noun	tarifa_noun
bertolini_propernoun	bertolini_propernoun
inférieur_adjective	inferior_adjective
contemplativement_adverb	contemplativament_adverb
énergéticien_adjective	energètic_adjective
motoriser_verb	motoritzar_verb
joaquín_propernoun	joaquín_propernoun
perruque_noun	perruca_noun
bloch_propernoun	bloch_propernoun
chlorofluorocarbure_noun	clorfluorcarbur_noun
rodes_propernoun	rodes_propernoun
de-lèse-humanité_adjective	de-lesa-humanitat_adjective
angle_noun	angle_noun
gough_propernoun	gough_propernoun
préserver_verb	preservar_verb
compossibilité_noun	compossibilitat_noun
barthes_propernoun	barthes_propernoun
navire_noun	nau_noun
vivien_propernoun	vivien_propernoun
évangéliste_noun	evangelista_noun
loroño_propernoun	loroño_propernoun
allié_adjective	aliat_adjective
panasonic_propernoun	panasonic_propernoun
de-fer_adjective	ferri_adjective
alpicat_propernoun	alpicat_propernoun
deusto_propernoun	deusto_propernoun
anamnestique_adjective	anamnèstic_adjective
franc-cfa_noun	franc-cfa_noun
baidal_propernoun	baidal_propernoun
shabbat_noun	sàbat_noun
ptolemeu_propernoun	ptolemeu_propernoun
zidovudine_noun	zidovudina_noun
alentour_noun	voltant_noun
francoprovençal_adjective	francoprovençal_adjective
commanditaire_noun	patrocinador_noun
ambulance_noun	ambulància_noun
whittington_propernoun	whittington_propernoun
groza_propernoun	groza_propernoun
autrui_pronoun	altri_pronoun
acito_propernoun	acito_propernoun
intermodalité_noun	intermodalitat_noun
corrompre_verb	corrompre_verb
nombre-entier_noun	nombre-enter_noun
jeannotte_propernoun	jeannotte_propernoun
goût_noun	gust_noun
consultable_adjective	consultable_adjective
monserdà_propernoun	monserdà_propernoun
dagmar_propernoun	dagmar_propernoun
filella_propernoun	filella_propernoun
malle_noun	bagul_noun
gauthier_propernoun	gauthier_propernoun
crook_propernoun	crook_propernoun
winnipeg_propernoun	winnipeg_propernoun
omniscient_adjective	omniscient_adjective
jeanne_propernoun	jeanne_propernoun
indiquer_verb	assenyalar_verb
hinzelin_propernoun	hinzelin_propernoun
sécuriser_verb	reforçar-la-seguretat_verb
valence_propernoun	valence_propernoun
felisa_propernoun	felisa_propernoun
nèfle_noun	nespla_noun
suay_propernoun	suay_propernoun
phytosociologie_noun	fitosociologia_noun
hutchinson_propernoun	hutchinson_propernoun
exhalaison_noun	efluvi_noun
marías_propernoun	marías_propernoun
cornemuse_noun	gaita_noun
munera_propernoun	munera_propernoun
vic_propernoun	vic_propernoun
zaratti_propernoun	zaratti_propernoun
complejo-ática_propernoun	complejo-ática_propernoun
évoluer_verb	evolucionar_verb
udf_noun	udf_noun
décomposition_noun	descomposició_noun
blanchette_propernoun	blanchette_propernoun
démographique_adjective	demogràfic_adjective
herboriste_noun	herborista_noun
couchette_noun	llitera_noun
sellathurai_propernoun	sellathurai_propernoun
baranowski_propernoun	baranowski_propernoun
artiste_noun	artista_noun
antistatique_noun	antiestàtic_noun
fatidiquement_adverb	fatídicament_adverb
ilsa_propernoun	ilsa_propernoun
thorne_propernoun	thorne_propernoun
haineault_propernoun	haineault_propernoun
inquiet_adjective	intranquil_adjective
von-schellendorf_propernoun	von-schellendorf_propernoun
meurtrir_verb	ferir_verb
sénescent_adjective	senescent_adjective
syllogisme_noun	sil·logisme_noun
obón_propernoun	obón_propernoun
réévaluer_verb	revaluar_verb
arabisme_noun	arabisme_noun
anti-conformiste_adjective	inconformista_adjective
phénix_noun	fènix_noun
tranche_noun	llesca_noun
insérer_verb	inserir_verb
heure_noun	hora_noun
ginefra_propernoun	ginefra_propernoun
raff_propernoun	raff_propernoun
rowe_propernoun	rowe_propernoun
nubia_propernoun	nubia_propernoun
sanche_propernoun	sanche_propernoun
vitoria_propernoun	vitòria_propernoun
purísima_propernoun	purísima_propernoun
écologie_noun	ecologia_noun
rouay_propernoun	rouay_propernoun
aguirregomezkorta_propernoun	aguirregomezkorta_propernoun
brevet_noun	diploma_noun
savu_propernoun	savu_propernoun
delaney_propernoun	delaney_propernoun
rebond_noun	retruc_noun
élisabeth_propernoun	élisabeth_propernoun
misanthrope_noun	misantrop_noun
tombal_adjective	tombal_adjective
dialecte_noun	parla_noun
convertible_adjective	convertible_adjective
von-lettow-vorbeck_propernoun	von-lettow-vorbeck_propernoun
leva_propernoun	leva_propernoun
crack_noun	crack_noun
bachelier_noun	batxiller_noun
london_propernoun	london_propernoun
emprise_noun	empresa_noun
lanceur_noun	llançador_noun
contractilité_noun	contractilitat_noun
trempe_propernoun	trempe_propernoun
merchán_propernoun	merchán_propernoun
benedetto_propernoun	benedetto_propernoun
goded_propernoun	goded_propernoun
diminutif_adjective	diminutiu_adjective
stănescu_propernoun	stănescu_propernoun
staubach_propernoun	staubach_propernoun
âge-adulte_noun	adultesa_noun
indiciaire_adjective	indiciari_adjective
claie_noun	cleda_noun
salafisme_noun	salafisme_noun
déformer_verb	deformar_verb
septembre_noun	setembre_noun
aptitude_noun	aptitud_noun
raison_noun	raó_noun
tégument_noun	tegument_noun
eroles_propernoun	eroles_propernoun
mendoza_propernoun	mendoza_propernoun
fornero_propernoun	fornero_propernoun
meca_propernoun	meca_propernoun
sort_noun	destí_noun
germe_noun	germen_noun
essuie-mains_noun	tovallola_noun
multiethnique_adjective	multiètnic_adjective
arboré_adjective	arborat_adjective
étranger_adjective	aliè_adjective
plante_noun	planta_noun
laisser-en-suspens_verb	estancar_verb
pleur_noun	plor_noun
antonyme_adjective	antònim_adjective
témoigner_verb	testimoniar_verb
antonomase_noun	antonomàsia_noun
șerbănescu_propernoun	șerbănescu_propernoun
cerofolini_propernoun	cerofolini_propernoun
provisionnellement_adverb	provisionalment_adverb
loubna_propernoun	loubna_propernoun
barriel_propernoun	barriel_propernoun
lennon_propernoun	lennon_propernoun
latino-américain_noun	llatinoamericà_noun
celine_propernoun	celine_propernoun
lamiel_propernoun	lamiel_propernoun
rubira_propernoun	rubira_propernoun
juan-jesús-vivas-lara_propernoun	juan-jesús-vivas-lara_propernoun
uab_noun	uab_noun
identique_adjective	idèntic_adjective
diptyque_noun	díptic_noun
stracquadanio_propernoun	stracquadanio_propernoun
gérant_noun	encarregat_noun
lizbeth_propernoun	lizbeth_propernoun
guadalupe_propernoun	guadalupe_propernoun
girondin_noun	girondí_noun
révision_noun	revisió_noun
azoteux_adjective	azotós_adjective
rostellato_propernoun	rostellato_propernoun
signification_noun	significat_noun
au-minimum_adverb	com-a-mínim_adverb
bacardit_propernoun	bacardit_propernoun
anatomo-pathologique_adjective	anatomopatològic_adjective
altair_propernoun	altair_propernoun
défaite_noun	derrota_noun
