proprietário_noun	propietario_noun
manutenção_noun	manutención_noun
idoneamente_adverb	idóneamente_adverb
elétrico_adjective	eléctrico_adjective
formosamente_adverb	hermosamente_adverb
compartilhar_verb	compaginar_verb
inovação_noun	innovación_noun
presslivre_propernoun	presslivre_propernoun
criar_verb	idear_verb
casseta-e-planeta_propernoun	casseta-e-planeta_propernoun
senhorialmente_adverb	señorialmente_adverb
encarceramento_noun	encarcelamiento_noun
douto_adjective	docto_adjective
estranhar_verb	extrañar_verb
espectaculosidade_noun	espectacularidad_noun
melhora_noun	mejora_noun
ipad_propernoun	ipad_propernoun
artefato_noun	artefacto_noun
ocex_propernoun	ocex_propernoun
pnuma_propernoun	pnuma_propernoun
agressão_noun	agresión_noun
transmissão_noun	trasmisión_noun
tranqüilidade_noun	tranquilidad_noun
infra-estrutura_noun	infraestructura_noun
hino_noun	himno_noun
índio_noun	indio_noun
perecível_adjective	perecedero_adjective
aderente_adjective	adherente_adjective
amizade_noun	amistad_noun
seletivo_adjective	selectivo_adjective
pânico_noun	pánico_noun
gritar_verb	chillar_verb
privatbank_propernoun	privatbank_propernoun
esticar_verb	estirar_verb
torção_noun	torsor_noun
toroidal_adjective	toroidal_adjective
a_internet_noun	internet_noun
para_preposition	hacia_preposition
millet_propernoun	millet_propernoun
interrogatório_noun	interrogatorio_noun
compilar_verb	compilar_verb
diagnosticar_verb	diagnosticar_verb
normalidade_noun	normalidad_noun
agu_propernoun	agu_propernoun
incosai_propernoun	incosai_propernoun
dinâmico_adjective	dinámico_adjective
geo-referenciado_adjective	georeferenciado_adjective
subscritor_noun	suscriptor_noun
boadella_propernoun	boadella_propernoun
trazer_verb	traer_verb
enfraquecer_verb	enflaquecer_verb
raciocinar_verb	razonar_verb
freqüência_noun	frecuencia_noun
escherichia_noun	escherichia_noun
exercício_noun	ejercicio_noun
caluniar_verb	calumniar_verb
willis_propernoun	willis_propernoun
gastronômico_adjective	gastronómico_adjective
deportação_noun	deportación_noun
falperra_propernoun	falperra_propernoun
documental_noun	documental_noun
careta_noun	mueca_noun
digitalização_noun	digitalización_noun
valer-a-pena_verb	valer-la-pena_verb
suar_verb	sudar_verb
iniciação_noun	iniciación_noun
serigrafia_noun	estampación_noun
desafio_noun	desafío_noun
acolher_verb	acoger_verb
sumos_propernoun	sumos_propernoun
crispação_noun	crispación_noun
tipicamente_adverb	típicamente_adverb
por-causa-de_preposition	a-causa-de_preposition
petição_noun	petición_noun
paralisar_verb	paralizar_verb
lhe_pronoun	se_pronoun
sinistramente_adverb	siniestramente_adverb
em-primeiro-lugar_adverb	en-primera-instancia_adverb
palin_propernoun	palin_propernoun
ppp_propernoun	ppp_propernoun
crise_noun	crisis_noun
motorista_noun	chófer_noun
fatidicamente_adverb	fatídicamente_adverb
simplificação_noun	simplificación_noun
expulsão_noun	expulsión_noun
pimentel_propernoun	pimentel_propernoun
umidade_noun	humedad_noun
arroz_noun	arroz_noun
puc_propernoun	puc_propernoun
vestimenta_noun	indumentária_noun
rentabilidade_noun	rentabilidad_noun
metodologia_noun	metodología_noun
explorer_propernoun	explorer_propernoun
destituição_noun	destitución_noun
chance_noun	oportunidad_noun
bola_noun	balón_noun
mordomia_noun	privilegio_noun
premandsa_propernoun	premandsa_propernoun
cinicamente_adverb	cínicamente_adverb
abrantes_propernoun	abrantes_propernoun
perímetro_noun	perímetro_noun
bem-na-minha-frente_adverb	justo-delante-de-mí_adverb
aa_propernoun	ea_propernoun
assistir_verb	asistir_verb
minnc_propernoun	minnc_propernoun
subjacente_adjective	subyacente_adjective
renderização_noun	renderización_noun
ascensional_adjective	ascensional_adjective
gavernera_propernoun	gavernera_propernoun
decifrar_verb	descifrar_verb
imprescindivelmente_adverb	imprescindiblemente_adverb
utopicamente_adverb	utópicamente_adverb
ter-saudades_verb	echar-de-menos_verb
verisign_propernoun	verisign_propernoun
tpa_propernoun	tpa_propernoun
montevidéu_propernoun	montevideu_propernoun
fazer-questão-de_verb	insistir-en_verb
monsenhor_noun	monseñor_noun
radiografia_noun	radiografía_noun
estadual_adjective	provincial_adjective
tangencialmente_adverb	tangencialmente_adverb
aliança_noun	sortija_noun
bibliografia_noun	bibliografía_noun
sérvio_adjective	serbio_adjective
mícron_noun	micrón_noun
redacção_noun	redacción_noun
civilização_noun	civilización_noun
o-tempo-todo_adverb	todo-el-tiempo_adverb
logo_adverb	inmediatamente_adverb
no-final-de_preposition	a-finales-de_preposition
submeter_verb	someter_verb
garantia_noun	aseguramiento_noun
arguido_noun	acusado_noun
décimo-terceiro_adjective	decimotercer_adjective
talento_noun	ingenio_noun
dinamização_noun	dinamización_noun
noesis_propernoun	noesis_propernoun
moradia_noun	vivienda_noun
latente_adjective	latente_adjective
aparato_noun	pompa_noun
harpa_noun	arpa_noun
como-a-palma-da-mão_adverb	al-dedillo_adverb
fio_noun	filo_noun
coletivamente_adverb	colectivamente_adverb
inversor_noun	inversionista_noun
coli_noun	coli_noun
roqueiro_adjective	roquero_adjective
este_pronoun	éste_pronoun
estúdio_noun	estudio_noun
arqui_adverb	archi_adverb
deus_propernoun	dios_propernoun
pré-seleção_noun	preselección_noun
fantoche_noun	títere_noun
poligonal_adjective	poligonal_adjective
postulado_noun	postulado_noun
alheio_adjective	ajeno_adjective
ironizar_verb	ironizar_verb
projecto_noun	proyecto_noun
lousada_propernoun	lousada_propernoun
a-internet_noun	internet_noun
remarcavelmente_adverb	remarcablemente_adverb
expressar_verb	expresar_verb
difusor_noun	difusor_noun
tênis_noun	tenis_noun
petroleiro_noun	petrolero_noun
sucessor_noun	sucesor_noun
criado-mudo_noun	mesilla-de-noche_noun
subscrever_verb	suscribir_verb
contributo_noun	contribución_noun
turvação_noun	turbiedad_noun
vivente_adjective	viviente_adjective
codificação_noun	codificación_noun
brady_propernoun	brady_propernoun
tão_adverb	tan_adverb
craque_noun	crack_noun
forçudamente_adverb	forzudamente_adverb
armazenar_verb	almacenar_verb
henriques_propernoun	henriques_propernoun
polar_adjective	polar_adjective
profissionalmente_adverb	profesionalmente_adverb
timor-leste_propernoun	timor-oriental_propernoun
enquanto_subordinatingconjunction	en-tanto-en-cuanto_subordinatingconjunction
email_noun	e-mail_noun
além_adverb	además_adverb
subsidiariedade_noun	subsidiariedad_noun
perigoso_adjective	peligroso_adjective
jorgelina_propernoun	jorgelina_propernoun
distorcedor_noun	distorsionador_noun
crachá_noun	tarjeta_noun
divisão_noun	división_noun
inflexão_noun	inflexión_noun
renomeado_adjective	renombrado_adjective
viabilidade_noun	viabilidad_noun
potabilização_noun	potabilización_noun
servidão_noun	servidumbre_noun
indispensável_adjective	indispensable_adjective
desfeito_adjective	desecho_adjective
não_adverb	no_adverb
pda_propernoun	pda_propernoun
programador_noun	desarrollador_noun
kanye_propernoun	kanye_propernoun
desligar_verb	desconectar_verb
recente_adjective	reciente_adjective
carnaval_noun	carnaval_noun
férrico_adjective	férrico_adjective
trovão_noun	trueno_noun
finalização_noun	finalización_noun
descendente_adjective	descendente_adjective
tirso_propernoun	tirso_propernoun
contratual_adjective	contractual_adjective
namorar_verb	enamorar_verb
redigir_verb	redactar_verb
envolvimento_noun	implicación_noun
fúria_noun	furia_noun
comparavelmente_adverb	comparablemente_adverb
bondia_propernoun	bondia_propernoun
desenhador_noun	diseñador_noun
anseio_noun	anhelo_noun
marselha_propernoun	marsella_propernoun
inicializar_verb	inicializar_verb
helga_propernoun	helga_propernoun
planejamento_noun	planeación_noun
respiração_noun	respiración_noun
benevolência_noun	benevolencia_noun
tarefa_noun	tarea_noun
custo_noun	importe_noun
seguinte_adjective	siguiente_adjective
apressar_verb	apresurar_verb
dfid_propernoun	dfid_propernoun
bidimensional_adjective	bidimensional_adjective
desejosamente_adverb	deseosamente_adverb
na-internet_noun	en-internet_noun
isolar_verb	acordonar_verb
catalizador_noun	catalizador_noun
pesqueiro_noun	pesquero_noun
inspecionar_verb	inspeccionar_verb
colaborativo_adjective	colaborativo_adjective
cartaz_noun	pancarta_noun
inconfundível_adjective	inconfundible_adjective
havana_propernoun	la-habana_propernoun
partição_noun	partición_noun
projecção_noun	proyección_noun
ilha_noun	isla_noun
polia_noun	polea_noun
inchar_verb	hinchar_verb
unânime_adjective	unánime_adjective
lufthansa_propernoun	lufthansa_propernoun
improv_propernoun	improv_propernoun
subestrutura_noun	subestructura_noun
antecipação_noun	anticipación_noun
passar_verb	pasar_verb
cubo_noun	buje_noun
milhão_numeral	millón_numeral
prestador_noun	prestador_noun
longevidade_noun	longevidad_noun
irrigação_noun	riego_noun
oitavo_adjective	octavo_adjective
antanho_adverb	antaño_adverb
paleta_noun	paleta_noun
maximizar_verb	maximizar_verb
descritivamente_adverb	descriptivamente_adverb
eis_propernoun	eis_propernoun
possivelmente_adverb	posiblemente_adverb
em-termos-de_preposition	en-términos-de_preposition
particularidade_noun	peculiaridad_noun
síndrome_noun	síndrome_noun
primeiro_adjective	primero_adjective
concorrer_verb	concursar_verb
submissão_noun	submisión_noun
sibilar_verb	silbar_verb
ambos-os_pronoun	ambos_pronoun
elaboração_noun	elaboración_noun
mulher_noun	mujer_noun
autodiagnóstico_noun	autodiagnóstico_noun
por-atacado_adverb	al-por-mayor_adverb
destruidor_adjective	destructor_adjective
chuvosamente_adverb	lluviosamente_adverb
comparável_adjective	comparable_adjective
iia_propernoun	iia_propernoun
proposta_noun	propuesta_noun
pessoalmente_adverb	personalmente_adverb
curinga_noun	comodín_noun
diversidade_noun	diversidad_noun
dosificar_verb	dosificar_verb
anel_noun	anillo_noun
proveito_noun	provecho_noun
produtivamente_adverb	productivamente_adverb
desgostar_verb	disgustar_verb
escandinavo_adjective	escandinavo_adjective
mapeador_noun	asignador_noun
óscar_propernoun	óscar_propernoun
certamente_adverb	ciertamente_adverb
billharz_propernoun	billharz_propernoun
produtividade_noun	productividad_noun
deputado_noun	diputado_noun
corrida-de-touros_noun	corrida-de-toros_noun
homenagem_noun	homenaje_noun
estável_adjective	estable_adjective
figueira_propernoun	figueira_propernoun
actuação_noun	actuación_noun
idôneo_adjective	idóneo_adjective
miserável_adjective	miserable_adjective
reparar_verb	subsanar_verb
ego_noun	ego_noun
momentaneamente_adverb	momentáneamente_adverb
prefixo_noun	prefijo_noun
câmera_noun	cámara_noun
desenvolvimento_noun	desarollo_noun
mercadoria_noun	mercancía_noun
isso_pronoun	ello_pronoun
tensão_noun	tirantez_noun
coagem_noun	cernido_noun
relativo-a_preposition	en-lo-que-respecta-a_preposition
mosaico_noun	mosaico_noun
golfo_propernoun	golfo_propernoun
período_noun	periodo_noun
segmento_noun	segmento_noun
mpu_propernoun	mpu_propernoun
rótula_noun	rótula_noun
exemplar_noun	ejemplar_noun
brites_propernoun	brites_propernoun
idosamente_adverb	ancianamente_adverb
joelho_noun	rodilla_noun
propensão_noun	propensión_noun
indefesamente_adverb	indefensamente_adverb
flutuante_adjective	flotante_adjective
influência_noun	influencia_noun
utilidade_noun	utilidad_noun
imprecisão_noun	impresición_noun
compaixão_noun	compasión_noun
amortecer_verb	amortiguar_verb
convulsão_noun	convulsión_noun
descarregar_verb	descargar_verb
traição_noun	traición_noun
posto_noun	puesto_noun
estancamento_noun	estancamiento_noun
icann_propernoun	icann_propernoun
solda_noun	soldadura_noun
visão_noun	visión_noun
perpendicular_adjective	perpendicular_adjective
redefinir_verb	redefinir_verb
evoluir_verb	evolucionar_verb
conclusivamente_adverb	de-forma-concluyente_adverb
rutter_propernoun	rutter_propernoun
invulneravelmente_adverb	invulnerablemente_adverb
jargão_noun	argot_noun
jesualdo_propernoun	jesualdo_propernoun
artilheiro_noun	artillero_noun
abadia_noun	abadía_noun
envolvimento_noun	involucramiento_noun
joseph_propernoun	joseph_propernoun
iêmen_propernoun	yemen_propernoun
sugestão_noun	sugestión_noun
quilo_noun	kilo_noun
dpf_propernoun	dpf_propernoun
empreender_verb	emprender_verb
perseguição_noun	persecución_noun
desagregar_verb	desagregar_verb
galícia_propernoun	galicia_propernoun
preencher_verb	llenar_verb
tvmanía_propernoun	tvmanía_propernoun
compensatório_adjective	compensatorio_adjective
colónia_noun	colonia_noun
cultivar_verb	cultivar_verb
capacitar_verb	capacitar_verb
dessalgar_verb	desalar_verb
termômetro_noun	termómetro_noun
ciclicamente_adverb	cíclicamente_adverb
conceitualização_noun	conceptualización_noun
muçulmano_adjective	musulmán_adjective
poesia_noun	poesía_noun
recorde_noun	récord_noun
exequibilidade_noun	ejecutabilidad_noun
covarde_adjective	cobarde_adjective
toscana_propernoun	toscana_propernoun
emocionante_noun	emocionante_noun
iraque_propernoun	irak_propernoun
titularidade_noun	titularidad_noun
bateria_noun	batería_noun
profusão_noun	profusión_noun
cativo_noun	cautivo_noun
contracorrente_adjective	contracorriente_adjective
subterrâneo_adjective	subterráneo_adjective
início_noun	inicio_noun
ásia_propernoun	asia_propernoun
filtro_noun	filtro_noun
interacadêmico_adjective	interacadémico_adjective
miniatura_noun	miniatura_noun
enquanto_subordinatingconjunction	mientras-que_subordinatingconjunction
sequestro_noun	secuestro_noun
axonométrico_adjective	axonométrico_adjective
agrupamento_noun	anidación_noun
precisão_noun	precisión_noun
eleição_noun	comicio_noun
visível_adjective	visible_adjective
arame_noun	alambre_noun
mediar_verb	mediar_verb
recessão_noun	recesión_noun
esquecimento_noun	olvido_noun
provedor_noun	proveedorll_noun
plotável_adjective	trazable_adjective
partidário_propernoun	partidário_propernoun
unidireccional_adjective	unidireccional_adjective
barbosa_propernoun	barbosa_propernoun
ovo_noun	huevo_noun
futebolista_noun	futbolista_noun
diretor_noun	directivo_noun
isabel_propernoun	isabel_propernoun
ampliável_adjective	ampliable_adjective
gordura_noun	grasa_noun
executivamente_adverb	ejecutivamente_adverb
mecanicamente_adverb	mecánicamente_adverb
panda_propernoun	panda_propernoun
cenoura_noun	zanahoria_noun
filosofar_verb	filosofar_verb
taxa-de-juro_noun	tipo-de-interés_noun
perturbação_noun	perturbación_noun
contribuição_noun	contribución_noun
suíço_noun	suizo_noun
carina_propernoun	carina_propernoun
cedo_adverb	temprano_adverb
contrair_verb	contraer_verb
recopilar_verb	recopilar_verb
cúmulo_noun	colmo_noun
bem_adverb	bien_adverb
viável_adverb	viable_adverb
sequer_subordinatingconjunction	siquiera_subordinatingconjunction
rolamento_noun	rodamiento_noun
fragilidade_noun	fragilidad_noun
escritório_noun	oficina_noun
farmaceuticamente_adverb	farmacéuticamente_adverb
liderança_noun	liderazgo_noun
builles_propernoun	builles_propernoun
adelino_propernoun	adelino_propernoun
assegurar_verb	asegurar_verb
amplitude_noun	amplitud_noun
deco_propernoun	deco_propernoun
improvávelmente_adverb	improbablemente_adverb
otimização_noun	optimización_noun
lance!_propernoun	lance!_propernoun
utilmente_adverb	útilmente_adverb
correspondência_noun	correspondencia_noun
estruturado_adjective	estructurado_adjective
pingar_verb	gotear_verb
quilômetro_noun	kilómetro_noun
governamentalmente_adverb	gubernamentalmente_adverb
trasladar_verb	trasladar_verb
a-par-de_preposition	al-corriente-de_preposition
jardim_noun	jardín_noun
ânus_noun	ano_noun
retitude_noun	rectitud_noun
ademais_adverb	además_adverb
compreensão_noun	comprensión_noun
terminação_noun	terminación_noun
especificidade_noun	especificidad_noun
associativamente_adverb	asociativamente_adverb
lugar_noun	paraje_noun
joanot_propernoun	joanot_propernoun
dono_noun	dueño_noun
temperado_adjective	revenido_adjective
depois-de_preposition	tras_preposition
laranja_noun	naranja_noun
variável_adjective	variable_adjective
praça-de-touros_noun	plaza-de-toros_noun
até-não-poder-mais_adverb	a-más-no-poder_adverb
saramago_propernoun	saramago_propernoun
ria_propernoun	ria_propernoun
selecionador_noun	seleccionador_noun
questão_noun	interrogación_noun
ímpar_adjective	impar_adjective
mansão_noun	mansión_noun
encaminhar_verb	enrutar_verb
clientela_noun	clientela_noun
basquete_noun	baloncesto_noun
sombrio_adjective	sombrío_adjective
boixet_propernoun	boixet_propernoun
inorgânico_adjective	inorgánico_adjective
britânico_adjective	británico_adjective
prova_noun	prueba_noun
britney_propernoun	britney_propernoun
representação_noun	representación_noun
incertamente_adverb	inciertamente_adverb
vinte-e-oito_numeral	veintiocho_numeral
saturado_adjective	saturado_adjective
esteticamente_adverb	estéticamente_adverb
alento_noun	aliento_noun
