reformación_noun	réformation_noun
destinar_verb	destiner_verb
por-lo-que-respecta-a_preposition	quant-à_preposition
vagón_noun	wagon_noun
singular_adjective	singulier_adjective
monje_noun	religieux_noun
banalizar_verb	banaliser_verb
lino_noun	lin_noun
antológico_adjective	anthologique_adjective
riveira_propernoun	riveira_propernoun
al-menos_adverb	au-moins_adverb
hierba_noun	herbe_noun
comunicante_adjective	communicant_adjective
bárbaro_adjective	barbare_adjective
acrobat_propernoun	acrobat_propernoun
mosela_propernoun	moselle_propernoun
jornada_noun	journée_noun
oslo_propernoun	oslo_propernoun
mar-rojo_propernoun	mer-rouge_propernoun
almera_propernoun	almera_propernoun
dato-de-identificación_noun	donnée-d'identification_noun
de-carácter-forzoso_adverb	de-caractère-obligatoire_adverb
primavera_noun	printemps_noun
terrassa_propernoun	terrassa_propernoun
salpicar_verb	éclabousser_verb
edesa_propernoun	édesse_propernoun
mali_propernoun	mali_propernoun
célebre_adjective	célèbre_adjective
mensualidad_noun	mensualité_noun
adeudar_verb	débiter_verb
giner_propernoun	giner_propernoun
black_propernoun	black_propernoun
aurore_propernoun	aurore_propernoun
abderrahmane_propernoun	abderrahmane_propernoun
bachar-al-assad_propernoun	bachar-el-assad_propernoun
serge_propernoun	serge_propernoun
trebeska_propernoun	trebeska_propernoun
arango_propernoun	arango_propernoun
área-de-control_noun	région-de-contrôle_noun
descomposición_noun	décomposition_noun
fadura_propernoun	fadura_propernoun
lewis-hamilton_propernoun	lewis-hamilton_propernoun
contrariedad_noun	contrariété_noun
amable-arias-yebra_propernoun	amable-arias-yebra_propernoun
morata_propernoun	morata_propernoun
alfaro_propernoun	alfaro_propernoun
jorge_propernoun	jorge_propernoun
cajasur_propernoun	cajasur_propernoun
raval_propernoun	raval_propernoun
nadal_propernoun	nadal_propernoun
información_noun	renseignement_noun
símbolo_noun	symbole_noun
mcdonald's_propernoun	mcdonald's_propernoun
mc-ewen_propernoun	mc-ewen_propernoun
comunicador_noun	communicateur_noun
janez-drnovsek_propernoun	janez-drnovsek_propernoun
hospitalización_noun	hospitalisation_noun
súbito_adjective	subit_adjective
elegir_verb	élire_verb
aleix_propernoun	aleix_propernoun
bazar_noun	bazar_noun
bollé_propernoun	bollé_propernoun
naturalia_propernoun	naturalia_propernoun
reincidente_adjective	récidiviste_adjective
juvenil_adjective	juvénile_adjective
centroáfrica_propernoun	centrafrique_propernoun
soberanía_noun	souveraineté_noun
monasterio_noun	monastère_noun
abductor_noun	abducteur_noun
señal-de-la-cruz_noun	signe-de-la-croix_noun
beneficio-fiscal_noun	bénéfice-fiscal_noun
punto_noun	point_noun
disidente_adjective	dissident_adjective
gran-guerra_propernoun	grande-guerre_propernoun
república-francesa_propernoun	république-française_propernoun
alive_propernoun	alive_propernoun
comida_noun	repas_noun
espacial_adjective	spatial_adjective
revólver_noun	revolver_noun
feliu_propernoun	feliu_propernoun
labrar_verb	ouvrer_verb
reunificación_noun	réunification_noun
voz_noun	voix_noun
akinfeev_propernoun	akinfeev_propernoun
maduro_adjective	mûr_adjective
océano-pacífico_propernoun	océan-pacifique_propernoun
involuntariamente_adverb	involontairement_adverb
invitar_verb	convier_verb
aldiri_propernoun	aldiri_propernoun
reevaluación_noun	réévaluation_noun
orio_propernoun	orio_propernoun
aduritz_propernoun	aduritz_propernoun
obrero_noun	ouvrier_noun
exclusiva_noun	exclusive_noun
decimocuarto_adjective	quatorzième_adjective
valentino_propernoun	valentino_propernoun
catarata_noun	chute_noun
envolver_verb	entortiller_verb
tierra_noun	terre_noun
betabloqueador_adjective	bêtabloquant_adjective
xxi_adjective	xxième_adjective
sujeto_noun	sujet_noun
uci_noun	uci_noun
extranjero_adjective	étranger_adjective
ocupar_verb	occuper_verb
matahari_propernoun	matahari_propernoun
invitación_noun	invitation_noun
guerrillero_noun	guérillero_noun
según_preposition	selon_preposition
variedad_noun	variété_noun
san-antonio-spurs_propernoun	san-antonio-spurs_propernoun
finalización_noun	finalisation_noun
mohammed_propernoun	mohammed_propernoun
esclavo_noun	esclave_noun
consejo-europeo_propernoun	conseil-européen_propernoun
rovereto_propernoun	rovereto_propernoun
monte-vinson_propernoun	massif-vinson_propernoun
markina_propernoun	markina_propernoun
postiguet_propernoun	postiguet_propernoun
march_propernoun	march_propernoun
jone_propernoun	jone_propernoun
vez_noun	fois_noun
curso-de-formación_noun	cours-de-formation_noun
concesionario_adjective	concessionnaire_adjective
padres_noun	parents_noun
iowa_propernoun	iowa_propernoun
prozac_propernoun	prozac_propernoun
sequía_noun	sécheresse_noun
para-conocimiento-del-interesado_subordinatingconjunction	à-la-connaissance-de-l'intéressé_subordinatingconjunction
febo_propernoun	phébus_propernoun
partida-presupuestaria_noun	poste-budgétaire_noun
atajar_verb	couper_verb
bahía_propernoun	bahia_propernoun
gibson_propernoun	gibson_propernoun
mano_noun	main_noun
sorprender_verb	étonner_verb
lucia_propernoun	lucia_propernoun
transplante_noun	greffe_noun
flaviobriga_propernoun	flaviobriga_propernoun
aguanieve_noun	neige-fondue_noun
mandamiento_noun	commandement_noun
vicerrector_noun	vice-recteur_noun
autzagane_propernoun	autzagane_propernoun
alambrada_noun	grillage_noun
inproguisa_propernoun	inproguisa_propernoun
angustioso_adjective	angoissant_adjective
repuesto_noun	rechange_noun
en-periodos-mensuales_adverb	en-périodes-mensuelles_adverb
incluso_adverb	même_adverb
ensamblaje_noun	assemblage_noun
ortiz_propernoun	ortiz_propernoun
banco-mundial_propernoun	banque-mondiale_propernoun
catalán_noun	catalan_noun
bizkaia_propernoun	biscaye_propernoun
estructuración_noun	structuration_noun
blue-chips_propernoun	blue-chips_propernoun
porche_noun	porche_noun
imma_propernoun	imma_propernoun
iii_adjective	iiième_adjective
open-office_propernoun	open-office_propernoun
preservación_noun	préservation_noun
waterpolo_noun	water-polo_noun
cruz_noun	croix_noun
venta_noun	vente_noun
trabzon_propernoun	trébizonde_propernoun
detrimento_noun	détriment_noun
basse-terre_propernoun	basse-terre_propernoun
mao_propernoun	mao_propernoun
plato_noun	assiette_noun
progresismo_noun	progressisme_noun
cronograma_noun	chronogramme_noun
espantar_verb	épouvanter_verb
aigner_propernoun	aigner_propernoun
kate_propernoun	kate_propernoun
basilea_propernoun	bâle_propernoun
ifigenia_propernoun	iphigénie_propernoun
peso_noun	poids_noun
aberri-eguna_propernoun	aberri-eguna_propernoun
temporal_adjective	temporel_adjective
esférico_adjective	sphérique_adjective
responsabilizar_verb	responsabiliser_verb
disertación_noun	dissertation_noun
notablemente_adverb	notablement_adverb
haniyeh_propernoun	haniyeh_propernoun
conferir_verb	conférer_verb
halicarnaso_propernoun	halicarnasse_propernoun
donativo_noun	don_noun
cargo-igualitario_noun	fonction-égalitaire_noun
alpes_propernoun	alpes_propernoun
efectuar_verb	effectuer_verb
antuña_propernoun	antuña_propernoun
laconia_propernoun	laconie_propernoun
mar-del-norte_propernoun	mer-du-nord_propernoun
café_noun	café_noun
paella_noun	poêle_noun
portugalujo_adjective	de-portugalete_adjective
en-vista-de_preposition	attendu_preposition
monumentalidad_noun	monumentalité_noun
tejero_propernoun	tejero_propernoun
zumaran_propernoun	zumaran_propernoun
sin-menoscabo_adverb	sans-préjudice_adverb
auxiliar-administrativo_noun	auxiliaire-administratif_noun
vacunado_adjective	vacciné_adjective
presentador_noun	montreur_noun
algodonero_adjective	cotonnier_adjective
euforizante_adjective	euphorisant_adjective
regulación_noun	regulation_noun
materazzi_propernoun	materazzi_propernoun
productor_adjective	producteur_adjective
inc_noun	institut-national-de-la-consommation_noun
moliner_propernoun	moliner_propernoun
por-casualidad_adverb	par-hasard_adverb
cuarto-de-baño_noun	salle-de-bains_noun
a-pequeña-escala_adverb	à-petite-échelle_adverb
cursar-una-solicitud_verb	envoyer-une-demande_verb
alicia-en-el-país-de-las-maravillas_propernoun	alice-au-pays-des-merveilles_propernoun
acobardado_adjective	dégonflé_adjective
numidia_propernoun	numidie_propernoun
fisura_noun	fissure_noun
inventor_noun	inventeur_noun
virtual_adjective	virtuel_adjective
reurbanización_noun	réurbanisation_noun
profusión_noun	profusion_noun
disponibilidad_noun	disponibilité_noun
amoedo_propernoun	amoedo_propernoun
baliza_noun	balise_noun
levantar-con-el-pie-izquierdo_verb	lever-du-pied-gauche_verb
rajoy_propernoun	rajoy_propernoun
antigüedad_noun	ancienneté_noun
cabello_noun	cheveu_noun
orografía_noun	orographie_noun
principalmente_adverb	principalement_adverb
cerca_adverb	près_adverb
representación_noun	représentation_noun
revelador_adjective	révélateur_adjective
amiguismo_noun	copinage_noun
enfatizar_verb	souligner_verb
portero_noun	portier_noun
ministerio-de-hacienda_noun	ministère-des-finances_noun
batalla_noun	bataille_noun
métrica_noun	métrique_noun
escalar_verb	grimper_verb
ardanza_propernoun	ardanza_propernoun
solitario_adjective	solitaire_adjective
rasputín_propernoun	raspoutine_propernoun
laocoonte_propernoun	laocoon_propernoun
saint-tropez_propernoun	saint-tropez_propernoun
bashkiria_propernoun	bachkirie_propernoun
de-otro-lado_adverb	d'ailleurs_adverb
homologación_noun	homologation_noun
transnacional_adjective	transnational_adjective
hora-de-permiso_noun	heure-de-congé_noun
copyright_noun	copyright_noun
si-es-verdad-que_subordinatingconjunction	si-tant-est-que_subordinatingconjunction
insolvencia_noun	insolvabilité_noun
meter-en-la-boca-del-lobo_verb	jeter-dans-la-gueule-du-loup_verb
hoy-día_adverb	aujourd'hui_adverb
resguardar_verb	abriter_verb
jarque_propernoun	jarque_propernoun
finalmente_adverb	en-somme_adverb
asia-menor_propernoun	asie-mineure_propernoun
intestino_noun	intestin_noun
aceite_noun	huile_noun
cincuenta-y-dos_numeral	cinquante-deux_numeral
antelación_noun	anticipation_noun
hulla_noun	houille_noun
email_noun	email_noun
mohammadi_propernoun	mohammadi_propernoun
helar_verb	glacer_verb
grupo-kutxa_propernoun	groupe-kutxa_propernoun
desmontar_verb	démonter_verb
volcánico_adjective	volcanique_adjective
jerusalén_propernoun	jérusalem_propernoun
cifrar_verb	chiffrer_verb
pío_propernoun	pie_propernoun
derecha_noun	droite_noun
prieto_propernoun	prieto_propernoun
antropoide_adjective	anthropoïde_adjective
visesa_propernoun	visesa_propernoun
elkabbach_propernoun	elkabbach_propernoun
contradictorio_adjective	contradictoire_adjective
campesino_noun	paysan_noun
legutiano_propernoun	legutiano_propernoun
theo_propernoun	theo_propernoun
arbitral_adjective	arbitral_adjective
taza_noun	tasse_noun
conseller_noun	conseiller_noun
reafirmación_noun	réaffirmation_noun
pasividad_noun	passivité_noun
préstamo-con-garantía-hipotecaria_noun	prêt-avec-garantie-hypothécaire_noun
inconfundible_adjective	inimitable_adjective
usurpación_noun	usurpation_noun
fallecer_verb	mourir_verb
compromiso_noun	compromis_noun
humo_noun	fumée_noun
impulsión_noun	impulsion_noun
manipulación_noun	manipulation_noun
aizpuru_propernoun	aizpuru_propernoun
folclore_noun	folklore_noun
otoño_noun	automne_noun
rc_noun	rc_noun
bastar_verb	suffire_verb
en-debida-forma_adverb	dûment_adverb
finca-urbana_noun	immeuble_noun
adae_noun	adae_noun
simon_propernoun	simon_propernoun
elton_propernoun	elton_propernoun
carglass_propernoun	carglass_propernoun
reconciliación_noun	reconciliation_noun
durango_propernoun	durango_propernoun
charanga_noun	fanfare_noun
desplazamiento_noun	déplacement_noun
filipo-ii_propernoun	philippe-ii_propernoun
fisioterapia_noun	physiothérapie_noun
piedra_noun	caillou_noun
asiático_adjective	asiatique_adjective
aquitania_propernoun	aquitaine_propernoun
estíbaliz_propernoun	estíbaliz_propernoun
averiguación_noun	enquête_noun
posicionar_verb	positionner_verb
islas-aleutianas_propernoun	îles-aléoutiennes_propernoun
rita_propernoun	rita_propernoun
franck_propernoun	franck_propernoun
medef_propernoun	medef_propernoun
resurrección_noun	résurrection_noun
trivialidad_noun	trivialité_noun
pelea_noun	bagarre_noun
bolsa-de-aire_noun	trou-d'air_noun
naturalista_adjective	naturaliste_adjective
obsessión_noun	obsession_noun
soltura_noun	aisance_noun
mccain_propernoun	mccain_propernoun
inoportuno_adjective	inopportun_adjective
debut_noun	début_noun
nueva-inglaterra_propernoun	nouvelle-angleterre_propernoun
andrzej_propernoun	andrzej_propernoun
merendar_verb	goûter_verb
mayo_noun	mai_noun
juicio_noun	jugement_noun
ardila_propernoun	ardila_propernoun
cúbico_adjective	cubique_adjective
sunnita_adjective	sunnite_adjective
yeste_propernoun	yeste_propernoun
poderosamente_adverb	puissamment_adverb
josé-montilla-aguilera_propernoun	josé-montilla-aguilera_propernoun
asistir_verb	assister_verb
guerrero_adjective	guerrier_adjective
esopo_propernoun	ésope_propernoun
rubricar_verb	parapher_verb
partícula_noun	particule_noun
dopante_adjective	dopant_adjective
villepinista_noun	villepiniste_noun
recabar_verb	obtenir_verb
en-pago_adverb	en-paiement_adverb
móvil_noun	mobile_noun
idef_noun	idef_noun
elbrus_propernoun	elbrouz_propernoun
afinsa_propernoun	afinsa_propernoun
propiedad_noun	propriété_noun
beber_verb	boire_verb
inmigrante_adjective	immigrant_adjective
novelista_noun	romancier_noun
labrit_propernoun	labrit_propernoun
tesorero_noun	trésorier_noun
lisandro_propernoun	lysandre_propernoun
allanar_verb	aplanir_verb
documento-marco_noun	document-cadre_noun
excarcelación_noun	désincarcération_noun
emitir_verb	émettre_verb
cada-vez-más_subordinatingconjunction	chaque-fois-plus_subordinatingconjunction
pincel_noun	pinceau_noun
alençon_propernoun	alençon_propernoun
egipto_propernoun	égypte_propernoun
obsesionar_verb	obséder_verb
de-cuando-en-cuando_adverb	de-temps-en-autre_adverb
globalmente_adverb	globalement_adverb
annapolis_propernoun	annapolis_propernoun
as_noun	as_noun
cuota-de-pantalla_noun	quota-de-diffusion_noun
sede_noun	siège_noun
infractor_noun	transgresseur_noun
nerviosismo_noun	nervosité_noun
por-otra-parte_adverb	par-ailleurs_adverb
apalabrar_verb	convenir-verbalement-de_verb
engañar_verb	tromper_verb
badiola_propernoun	badiola_propernoun
gramatical_adjective	grammatical_adjective
col_noun	chou_noun
arrollar_verb	écraser_verb
santo-tomé-y-principe_propernoun	são-tomé-et-principe_propernoun
tiberiades_propernoun	tibériade_propernoun
manera_noun	façon_noun
amposta_propernoun	amposta_propernoun
white_propernoun	white_propernoun
scarponi_propernoun	scarponi_propernoun
gritar_verb	gueuler_verb
con-el-pretexto-de_preposition	au-prétexte-de_preposition
teguise_propernoun	teguise_propernoun
moscovia_propernoun	moscovie_propernoun
pleitista_noun	procédurier_noun
banesto_propernoun	banesto_propernoun
colisión_noun	collision_noun
suárez_propernoun	suárez_propernoun
tiffany_propernoun	tiffany_propernoun
lesión_noun	lésion_noun
monte-de-los-olivos_propernoun	mont-des-oliviers_propernoun
confeccionar_verb	confectionner_verb
infertilidad_noun	infertilité_noun
crítico_adjective	critique_adjective
relevo_noun	relais_noun
elegante_adjective	élégant_adjective
ex_noun	ex_noun
nièvre_propernoun	nièvre_propernoun
tonti_propernoun	tonti_propernoun
alzamora_propernoun	alzamora_propernoun
intel_propernoun	intel_propernoun
essery_propernoun	essery_propernoun
hospital_noun	hôpital_noun
rachid_propernoun	rachid_propernoun
cuadrar_verb	carrer_verb
privilegio_noun	privilège_noun
cachan_propernoun	cachan_propernoun
glaciar-de-aletsch_propernoun	glacier-d'aletsch_propernoun
cahors_propernoun	cahors_propernoun
spencer_propernoun	spencer_propernoun
edredón_noun	édredon_noun
rory_propernoun	rory_propernoun
vigo_propernoun	vigo_propernoun
norteamérica_propernoun	amérique-du-nord_propernoun
alicia_propernoun	alicia_propernoun
camacho_propernoun	camacho_propernoun
leña_noun	bois_noun
arenberg_propernoun	arenberg_propernoun
definitivamente_adverb	définitivement_adverb
citar_verb	citer_verb
triunfal_adjective	triomphal_adjective
creyente_adjective	croyant_adjective
comisión-negociadora_noun	commission-de-négociation_noun
licitar_verb	soumissionner_verb
identificación_noun	identification_noun
decepcionar_verb	décevoir_verb
santiago-de-compostela_propernoun	saint-jacques-de-compostelle_propernoun
conectividad_noun	connectivité_noun
dom_noun	dom_noun
nicea_propernoun	nicée_propernoun
turquía_propernoun	turquie_propernoun
amat_propernoun	amat_propernoun
otxandio_propernoun	otxandio_propernoun
número-uno_noun	numéro-un_noun
amánn_propernoun	amánn_propernoun
suplicar_verb	supplier_verb
getafe_propernoun	getafe_propernoun
bunker_noun	bunker_noun
orden_noun	ordre_noun
silvio_propernoun	silvio_propernoun
recurso-propio_noun	ressource-propre_noun
calvario_propernoun	calvaire_propernoun
apertium_propernoun	apertium_propernoun
desincronización_noun	désynchronisation_noun
recapitalización_noun	recapitalisation_noun
retroactivo_adjective	rétroactif_adjective
