cercania_noun	cercanía_noun
não_adverb	no_adverb
pda_propernoun	pda_propernoun
programador_noun	desarrollador_noun
kanye_propernoun	kanye_propernoun
recente_adjective	reciente_adjective
carnaval_noun	carnaval_noun
férrico_adjective	férrico_adjective
trovão_noun	trueno_noun
finalização_noun	finalización_noun
descendente_adjective	descendente_adjective
tirso_propernoun	tirso_propernoun
namorar_verb	enamorar_verb
redigir_verb	redactar_verb
envolvimento_noun	implicación_noun
fúria_noun	furia_noun
comparavelmente_adverb	comparablemente_adverb
bondia_propernoun	bondia_propernoun
desenhador_noun	diseñador_noun
cego_noun	invidente_noun
floco_noun	flóculo_noun
helga_propernoun	helga_propernoun
planejamento_noun	planeación_noun
respiração_noun	respiración_noun
benevolência_noun	benevolencia_noun
tarefa_noun	tarea_noun
seguinte_adjective	siguiente_adjective
apressar_verb	apresurar_verb
penalização_noun	penalización_noun
dfid_propernoun	dfid_propernoun
bidimensional_adjective	bidimensional_adjective
desejosamente_adverb	deseosamente_adverb
coerente_adjective	coherente_adjective
na-internet_noun	en-internet_noun
catalizador_noun	catalizador_noun
indiano_noun	hindú_noun
combustão_noun	combustión_noun
géneros-alimentares_noun	alimentos_noun
colaborativo_adjective	colaborativo_adjective
projecção_noun	proyección_noun
ilha_noun	isla_noun
inchar_verb	hinchar_verb
unânime_adjective	unánime_adjective
lufthansa_propernoun	lufthansa_propernoun
subestrutura_noun	subestructura_noun
passar_verb	pasar_verb
independência_noun	independencia_noun
milhão_numeral	millón_numeral
porcentagem_noun	porcentaje_noun
propulsor_noun	propulsor_noun
prestador_noun	prestador_noun
longevidade_noun	longevidad_noun
irrigação_noun	riego_noun
oitavo_adjective	octavo_adjective
antanho_adverb	antaño_adverb
iec_propernoun	iec_propernoun
eis_propernoun	eis_propernoun
em-termos-de_preposition	en-términos-de_preposition
monetário_adjective	monetario_adjective
particularidade_noun	peculiaridad_noun
primeiro_adjective	primero_adjective
espelho_noun	espejo_noun
ambos-os_pronoun	ambos_pronoun
exalar_verb	exhalar_verb
adoção_noun	adopción_noun
mulher_noun	mujer_noun
encobrir_verb	encubrir_verb
tangente_adjective	tangente_adjective
comunicacional_adjective	comunicacional_adjective
autodiagnóstico_noun	autodiagnóstico_noun
por-atacado_adverb	al-por-mayor_adverb
chuvosamente_adverb	lluviosamente_adverb
comparável_adjective	comparable_adjective
iia_propernoun	iia_propernoun
proposta_noun	propuesta_noun
monarquia_noun	monarquía_noun
pessoalmente_adverb	personalmente_adverb
coletar_verb	recolectar_verb
curinga_noun	comodín_noun
motorista_noun	chofer_noun
anel_noun	anillo_noun
proveito_noun	provecho_noun
boi_noun	buey_noun
escandinavo_adjective	escandinavo_adjective
mapeador_noun	asignador_noun
óscar_propernoun	óscar_propernoun
certamente_adverb	ciertamente_adverb
deputado_noun	diputado_noun
excoriação_noun	abrasión_noun
figueira_propernoun	figueira_propernoun
residência_noun	residencia_noun
actuação_noun	actuación_noun
idôneo_adjective	idóneo_adjective
reparar_verb	subsanar_verb
ego_noun	ego_noun
momentaneamente_adverb	momentáneamente_adverb
prefixo_noun	prefijo_noun
câmera_noun	cámara_noun
comprimido_adjective	comprimido_adjective
lamentavelmente_adverb	lamentablemente_adverb
mercadoria_noun	mercancía_noun
isso_pronoun	ello_pronoun
tensão_noun	tirantez_noun
relativo-a_preposition	en-lo-que-respecta-a_preposition
mosaico_noun	mosaico_noun
canto_noun	esquina_noun
tensor_adjective	tensor_adjective
golfo_propernoun	golfo_propernoun
policiar_verb	vigilar_verb
segmento_noun	segmento_noun
rótula_noun	rótula_noun
exemplar_noun	ejemplar_noun
brites_propernoun	brites_propernoun
joelho_noun	rodilla_noun
propensão_noun	propensión_noun
indefesamente_adverb	indefensamente_adverb
doação_noun	donación_noun
restantes_determiner	demás_determiner
flutuante_adjective	flotante_adjective
influência_noun	influencia_noun
utilidade_noun	utilidad_noun
numeração_noun	numeración_noun
vagão_noun	vagón_noun
imprecisão_noun	impresición_noun
delegação_noun	delegación_noun
fraqueza_noun	flaqueza_noun
amortecer_verb	amortiguar_verb
convulsão_noun	convulsión_noun
descarregar_verb	descargar_verb
posto_noun	puesto_noun
estancamento_noun	estancamiento_noun
icann_propernoun	icann_propernoun
visão_noun	visión_noun
perpendicular_adjective	perpendicular_adjective
estrangeiro_adjective	extranjero_adjective
redefinir_verb	redefinir_verb
conclusivamente_adverb	de-forma-concluyente_adverb
invulneravelmente_adverb	invulnerablemente_adverb
jargão_noun	argot_noun
jesualdo_propernoun	jesualdo_propernoun
artilheiro_noun	artillero_noun
abadia_noun	abadía_noun
envolvimento_noun	involucramiento_noun
joseph_propernoun	joseph_propernoun
iêmen_propernoun	yemen_propernoun
desinfecção_noun	desinfección_noun
sugestão_noun	sugestión_noun
quilo_noun	kilo_noun
ousadia_noun	osadía_noun
dpf_propernoun	dpf_propernoun
empreender_verb	emprender_verb
perseguição_noun	persecución_noun
articulação_noun	articulación_noun
leiloar_verb	subastar_verb
desagregar_verb	desagregar_verb
preencher_verb	llenar_verb
tvmanía_propernoun	tvmanía_propernoun
compensatório_adjective	compensatorio_adjective
capacitar_verb	capacitar_verb
dessalgar_verb	desalar_verb
ciclicamente_adverb	cíclicamente_adverb
conceitualização_noun	conceptualización_noun
acolhedor_adjective	acogedor_adjective
ditadura_noun	dictadura_noun
muçulmano_adjective	musulmán_adjective
fosso_noun	foso_noun
poesia_noun	poesía_noun
covarde_adjective	cobarde_adjective
toscana_propernoun	toscana_propernoun
agroexportação_noun	agroexportación_noun
emocionante_noun	emocionante_noun
ao-inverso_adverb	a-la-inversa_adverb
composto_noun	compuesto_noun
iraque_propernoun	irak_propernoun
titularidade_noun	titularidad_noun
bateria_noun	batería_noun
salivar_verb	salivar_verb
contracorrente_adjective	contracorriente_adjective
patologia_noun	patología_noun
ásia_propernoun	asia_propernoun
filtro_noun	filtro_noun
interacadêmico_adjective	interacadémico_adjective
enquanto_subordinatingconjunction	mientras-que_subordinatingconjunction
fé_noun	fe_noun
axonométrico_adjective	axonométrico_adjective
eleição_noun	comicio_noun
bovespa_propernoun	bovespa_propernoun
visível_adjective	visible_adjective
arame_noun	alambre_noun
mediar_verb	mediar_verb
em-ligeira-descida_adverb	ligeramente-a-la-baja_adverb
esquecimento_noun	olvido_noun
reembolsar_verb	reembolsar_verb
provedor_noun	proveedorll_noun
partidário_propernoun	partidário_propernoun
unidireccional_adjective	unidireccional_adjective
diretor_noun	directivo_noun
isabel_propernoun	isabel_propernoun
bp_propernoun	bp_propernoun
ampliável_adjective	ampliable_adjective
interoperabilidade_noun	interoperabilidad_noun
vetorial_adjective	vectorial_adjective
gordura_noun	grasa_noun
ulisses_propernoun	ulises_propernoun
revisão_noun	repaso_noun
violonista_noun	guitarrista_noun
irina_propernoun	irina_propernoun
mecanicamente_adverb	mecánicamente_adverb
panda_propernoun	panda_propernoun
salubridade_noun	salubridad_noun
taxa-de-juro_noun	tipo-de-interés_noun
perturbação_noun	perturbación_noun
contribuição_noun	contribución_noun
suíço_noun	suizo_noun
hipoacusia_noun	hipoacusia_noun
cedo_adverb	temprano_adverb
governante_noun	gobernante_noun
recopilar_verb	recopilar_verb
constituição_noun	constitución_noun
holandês_noun	holandés_noun
bem_adverb	bien_adverb
lgmc_propernoun	lgmc_propernoun
viável_adverb	viable_adverb
sequer_subordinatingconjunction	siquiera_subordinatingconjunction
balcão_noun	barra-del-bar_noun
escritório_noun	oficina_noun
navegador_noun	navegador_noun
farmaceuticamente_adverb	farmacéuticamente_adverb
builles_propernoun	builles_propernoun
certeiramente_adverb	certeramente_adverb
paraguai_propernoun	paraguay_propernoun
amplitude_noun	amplitud_noun
deco_propernoun	deco_propernoun
improvávelmente_adverb	improbablemente_adverb
lance!_propernoun	lance!_propernoun
cumplicidade_noun	complicidad_noun
três_numeral	tres_numeral
estruturado_adjective	estructurado_adjective
quilômetro_noun	kilómetro_noun
governamentalmente_adverb	gubernamentalmente_adverb
trasladar_verb	trasladar_verb
jardim_noun	jardín_noun
ânus_noun	ano_noun
retitude_noun	rectitud_noun
ademais_adverb	además_adverb
compreensão_noun	comprensión_noun
terminação_noun	terminación_noun
especificidade_noun	especificidad_noun
polinomial_adjective	polinómico_adjective
associativamente_adverb	asociativamente_adverb
lugar_noun	paraje_noun
joanot_propernoun	joanot_propernoun
insaciavelmente_adverb	insaciablemente_adverb
dono_noun	dueño_noun
temperado_adjective	revenido_adjective
variável_adjective	variable_adjective
piedosamente_adverb	piadosamente_adverb
acumulativo_adjective	acumulativo_adjective
praça-de-touros_noun	plaza-de-toros_noun
inseticida_noun	insecticida_noun
até-não-poder-mais_adverb	a-más-no-poder_adverb
saramago_propernoun	saramago_propernoun
endurecimento_noun	cementación_noun
ria_propernoun	ria_propernoun
imparavelmente_adverb	imparablemente_adverb
selecionador_noun	seleccionador_noun
questão_noun	interrogación_noun
ímpar_adjective	impar_adjective
encaminhar_verb	enrutar_verb
insuportável_adjective	insoportable_adjective
boixet_propernoun	boixet_propernoun
inorgânico_adjective	inorgánico_adjective
rectificação_noun	rectificación_noun
turvamente_adverb	turbiamente_adverb
em-ligeira-subida_adverb	ligeramente-al-alza_adverb
representação_noun	representación_noun
vinte-e-oito_numeral	veintiocho_numeral
em-frente_adverb	enfrente_adverb
saturado_adjective	saturado_adjective
esteticamente_adverb	estéticamente_adverb
alento_noun	aliento_noun
fraco_adjective	débil_adjective
jornalista_noun	periodista_noun
solicitamente_adverb	solícitamente_adverb
ordem_noun	orden_noun
atualizar_verb	actualizar_verb
o-vosso_pronoun	el-vuestro_pronoun
o-vosso_possessivepronoun	el-vuestro_possessivepronoun
o-vosso_determiner	el-vuestro_determiner
traqueia_noun	tráquea_noun
gostosamente_adverb	exquisitamente_adverb
decisório_adjective	decisorio_adjective
parâmetro_noun	parámetro_noun
baixo_adverb	bajo_adverb
alva_noun	alba_noun
grade_noun	reja_noun
coagulante_noun	coagulante_noun
sospesar_verb	sopesar_verb
transacionar_verb	transaccionar_verb
em-abundância_adverb	a-mares_adverb
sudão_propernoun	sudán_propernoun
olp_propernoun	olp_propernoun
zebra_noun	cebra_noun
wap_propernoun	wap_propernoun
amareladamente_adverb	amarillentamente_adverb
biblicamente_adverb	bíblicamente_adverb
costume_noun	costumbre_noun
prefixar_verb	prefijar_verb
isentamente_adverb	exentamente_adverb
galpão_noun	almacén_noun
teerã_propernoun	teherán_propernoun
aerodinâmico_adjective	aerodinámico_adjective
ocde_propernoun	oecd_propernoun
equidistância_noun	equidistancia_noun
intensificação_noun	intensificación_noun
denúncia_noun	denuncia_noun
orgânico_adjective	orgánico_adjective
leito_noun	lecho_noun
diferença_noun	diferencia_noun
com-aquilo-roxo_adverb	con-dos-cojones_adverb
baptismo_noun	bautismo_noun
fideicomisso_noun	fideicomiso_noun
meia-manhã_adverb	media-mañana_adverb
meio_adverb	medio_adverb
pontualmente_adverb	puntualmente_adverb
insolitamente_adverb	insólitamente_adverb
artfutura_propernoun	artfutura_propernoun
respeito_noun	respeto_noun
despedimento_noun	dimisión_noun
du-loren_propernoun	du-loren_propernoun
onda_noun	oleada_noun
reeleição_noun	reelección_noun
adiante-de_preposition	delante-de_preposition
computação_noun	computación_noun
nobre_adjective	noble_adjective
facto_noun	hecho_noun
ultrapassar_verb	sobrepasar_verb
rebaba_noun	rebaba_noun
confiscar_verb	decomisar_verb
embrião_noun	embrión_noun
social-democrata_adjective	socialdemócrata_adjective
horário-de-pico_adverb	hora-punta_adverb
ainda_adverb	aún_adverb
nivelação_noun	nivelación_noun
destilar_verb	destilar_verb
impressão_noun	huella_noun
referendo_noun	referéndum_noun
traspassar_verb	traspasar_verb
recto_adjective	recto_adjective
de-férias_adjective	vacacional_adjective
decorrer_verb	transcurrir_verb
qualificação_noun	calificación_noun
barbacena_propernoun	barbacena_propernoun
empilhar_verb	apilar_verb
volume_noun	volumen_noun
ainda-assim_subordinatingconjunction	aun-así_subordinatingconjunction
eficiência_noun	eficiencia_noun
maus-modos_adverb	mala-manera_adverb
magneticamente_adverb	magnéticamente_adverb
renegociação_noun	renegociación_noun
faísca_noun	chispa_noun
fadiga_noun	fatiga_noun
reapropriar_verb	reapropiar_verb
rotação_noun	rotación_noun
pronto_adjective	listo_adjective
função_noun	función_noun
atmosférico_adjective	atmosférico_adjective
pássaro_noun	pájaro_noun
cheio_adjective	lleno_adjective
sgml_propernoun	sgml_propernoun
rotacional_adjective	rotacional_adjective
dbfb_propernoun	dbfb_propernoun
deficit_noun	déficit_noun
carmo_propernoun	carmo_propernoun
e-purchasing_noun	epurchasing_noun
o-teu_determiner	tuyo_determiner
o-teu_possessivepronoun	tuyo_possessivepronoun
o-teu_pronoun	tuyo_pronoun
o-teu_possessivepronoun	tuyo_possessivepronoun
o-teu_determiner	tuyo_determiner
o-teu_determiner	tuyo_determiner
morar_verb	vivir_verb
loteria_noun	lotería_noun
colegiado_noun	colegiado_noun
reposicionar_verb	resituar_verb
lonjura_noun	lejanía_noun
fixação_noun	fijación_noun
ósseo_adjective	óseo_adjective
thm_propernoun	thm_propernoun
banco-de-dados_noun	base-de-datos_noun
tresserras_propernoun	tresserras_propernoun
ogivalmente_adverb	ojivalmente_adverb
fresa_noun	fresa_noun
iluminação_noun	iluminación_noun
joão-ninguém_adverb	don-nadie_adverb
aquele_demonstrativepronoun	aquél_demonstrativepronoun
marginal_adjective	marginal_adjective
neutro_adjective	neutral_adjective
madri_propernoun	madrid_propernoun
protelar_verb	posponer_verb
pedreiro_noun	albañil_noun
comella_propernoun	comella_propernoun
pérola_noun	perla_noun
santana_propernoun	santana_propernoun
arruda_propernoun	arruda_propernoun
mal-estar_noun	desazón_noun
lar_noun	hogar_noun
rescisão_noun	rescisión_noun
berlim_propernoun	berlín_propernoun
comunitário_adjective	comunitario_adjective
dialeto_noun	dialecto_noun
bloqueio_noun	bloqueo_noun
comunicativo_adjective	comunicativo_adjective
separação_noun	criba_noun
leiloável_adjective	subastable_adjective
mais-tarde_adverb	más-tarde_adverb
dobrar_verb	plegar_verb
estratégia_noun	estrategia_noun
estruturalmente_adverb	estructuralmente_adverb
subconjunto_noun	subconjunto_noun
dhs_propernoun	dhs_propernoun
cabeceira_noun	cabecera_noun
dezasseis_numeral	dieciséis_numeral
pequenamente_adverb	pequeñamente_adverb
efectividade_noun	efectividad_noun
fome_noun	hambruna_noun
bode-expiatório_adverb	chivo-expiatorio_adverb
marina_propernoun	marina_propernoun
gouveia_propernoun	gouveia_propernoun
descontrole_noun	descontrol_noun
mensagem_noun	mensaje_noun
hipoteticamente_adverb	hipotéticamente_adverb
desvendar_verb	desvelar_verb
lestamente_adverb	ligeramente_adverb
rodrigo_propernoun	rodrigo_propernoun
verdadeiro_adjective	cierto_adjective
assim-que_adverb	en-cuanto_adverb
mobilidade_noun	movilidad_noun
microempresa_noun	microempresa_noun
gasosamente_adverb	gaseosamente_adverb
toxina_noun	toxina_noun
norberto_propernoun	norberto_propernoun
zás_interjection	zas_interjection
cronograma_noun	cronograma_noun
batizar_verb	bautizar_verb
em-estado-deplorável_adverb	hecho-una-lástima_adverb
arredondamento_noun	redondeo_noun
redirecionar_verb	redireccionar_verb
prazer_noun	placer_noun
criação_noun	creación_noun
salsa_noun	perejil_noun
seletor_noun	selector_noun
atitude_noun	actitud_noun
zeca_propernoun	zeca_propernoun
depuração_noun	depuración_noun
k_noun	k_noun
pertencer_verb	pertenecer_verb
dumbledore_propernoun	dumbledore_propernoun
circunstância_noun	circunstancia_noun
auto-avaliar_verb	autoevaluar_verb
lentidão_noun	lentitud_noun
membro_noun	miembro_noun
agropecuário_adjective	agropecuario_adjective
solenemente_adverb	solemnemente_adverb
plasticamente_adverb	plásticamente_adverb
esfg_propernoun	esfg_propernoun
diagonal_noun	diagonal_noun
ignorância_noun	ignorancia_noun
tíbia_noun	tibia_noun
inspeção_noun	inspección_noun
grade_noun	cuadrícula_noun
agressivamente_adverb	agresivamente_adverb
volta_noun	vuelta_noun
extracção_noun	extracción_noun
itunes_propernoun	itunes_propernoun
perdição_noun	perdición_noun
atonitamente_adverb	atónitamente_adverb
águia_noun	águila_noun
saia_propernoun	seia_propernoun
visto_noun	visado_noun
empírico_adjective	empírico_adjective
maldição_noun	maldición_noun
moderador_noun	moderador_noun
dobro_noun	doble_noun
